subject_code,section,course_title,units,time,room,instructor,max_no,lang,level,free_slots,remarks,s,p
A,SPECIAL TOPICS IN CONTEMPORARY DEVELOPMENT ISSUES: SURVEY OF PUBLIC HEALTH INTERVENTIONS,3.0,D 1400-1530,TBA,BAUTISTA| ANNA MAE D.,20,ENG,U,-5,*Interdisciplinary Elective. Required subject for the minor in Health & Development. Credited as Urban & Regional Development and Development & the Law Elective,N,N,
A,DISSERTATION II,0.0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N,
A,PRACTICUM IN SOCIAL DEVELOPMENT,3.0,TUTORIAL 0000-0000,TBA,ABENIR| Mark Anthony,25,ENG,U,0,*Practicum Class,N,N,
A,PRINCIPLES OF ECONOMICS,3.0,D 1400-1530,TBA,PEÑA-REYES| SER PERCIVAL K.,28,ENG,U,0,-,N,N,
A,SEMINAR,1.0,W 1800-2030,TBA,MENDOZA| Milette,3,ENG,G,1,ALL SLOTS FOR MS ES MAJORS. *TUTORIAL,N,N,
A,INTERMEDIATE MICROECONOMIC THEORY,3.0,D 0930-1100,TBA,LANZONA| LEONARDO| JR. A.,32,ENG,U,1,*Pre-requisite: ECON 110,N,N,
A,INTERMEDIATE MACROECONOMIC THEORY,3.0,D 1230-1400,TBA,DE GUZMAN| NOEL P.,30,ENG,U,6,*Pre-requisite: ECON 110,N,N,
A,COMPARATIVE ECONOMIC DEVELOPMENT IN SOUTHEAST AND EAST ASIA,3.0,D 0930-1100,TBA,VELASCO| Mark Anthony,20,ENG,U,10,*Pre-requisite: ECON 110,N,N,
A,INDUSTRIAL ORGANIZATION,3.0,D 1230-1400,TBA,SIMON-KING| PATRICK GERARD C.,20,ENG,U,0,*Pre-requisite: ECON 111,N,N,
A,SPECIAL TOPICS IN ECONOMICS: INTRODUCTION TO EUROPEAN ECONOMIC INTEGRATION,3.0,T 1100-1400; TH 1230-1700,TBA; TBA,VENIDA| VICTOR S.,15,ENG,U,9,*Pre-requisite: ECON 110,N,N,
A,PRACTICUM,3.0,M-W-F 1300-1530,TBA,TAN| ROSALINA P.,14,ENG,U,7,*METHODOLOGY CLASS - SURVEY SAMPLING,N,N,
A,SPECIAL TOPICS IN ECONOMICS: THE ECONOMY OF COMMUNION,3.0,T 1400-1700; TH 1400-1830,TBA; TBA,PEREZ| MARILOU A.,25,ENG,U,-2,-,N,N,
A,FIELD SPECIALIZATION,3.0,TUTORIAL 0000-0000,TBA,MEDINA-GUCE| MARCIA CZARINA CORAZON M.,2,ENG,U,0,*Thesis Class,N,N,
A,STORY AND NARRATIVE IN THE HUMANITIES,3.0,D 0800-0930,TBA,BENITEZ| IRENE B.,25,ENG,U,-1,-,N,N,
A,HISTORICAL AND PHILOSOPHICAL FOUNDATIONS OF EDUCATION,3.0,M-W-F 1030-1300,TBA,QUE| SJ| FR. NEMESIO S.,27,ENG,U,-2,1 SLOTS FOR 4TH YEAR BS COMTECH MAJORS. 1 SLOTS FOR EDUCATION MINORS.,N,N,
A,MEDIA AND TECHNOLOGY APPLICATION,3.0,SAT 0800-1100; SAT 1230-1700,TBA; TBA,NGO| GALVIN RADLEY L.,20,ENG,G,0,-,N,N,
A,CROSS CULTURAL COMMUNICATION IN A CHINESE CONTEXT,3.0,D 1530-1700,TBA,GANADILLO| IVY MARIE L.,15,ENG,U,14,-,N,N,
A,TRADITIONAL CHINESE MEDICINE,3.0,D 0930-1100,TBA,MANABAT| MARJORIE Y.,25,ENG,U,17,-,N,N,
A,SCIENCE AND TECHNOLOGY IN CHINA,3.0,D 0800-0930,TBA,SEE| MARY KIMBERLIE C.,25,ENG,U,0,*Interdisciplinary Elective,N,N,
A,INTEGRATING PAPER,6.0,TBA,TBA,TBA| -,6,ENG,G,1,-,N,N,
A,CHINESE ART AND SOCIETY,3.0,D 0930-1100,TBA,DE GUZMAN| CHARLES JOSEPH G.,25,ENG,U,-1,*Interdisciplinary Elective,N,N,
A,FILM SEMINAR:  PHILIPPINE CINEMA,3.0,T 0800-1100; TH 0800-1230,TBA; TBA,CHUA| GERSHOM C.,25,ENG,U,17,-,N,N,
A,FILM SEMINAR:  AMERICAN CINEMA,3.0,T 1100-1400; TH 1230-1700,TBA; TBA,CHUA| GERSHOM C.,25,ENG,U,1,-,N,N,
A,QUANTITATIVE METHODS IN COMMUNICATION RESEARCH,3.0,D 1400-1530,TBA,ROMBAOA| Jasmine Sabrina,25,ENG,U,6,-,N,N,
A,PRACTICUM,3.0,D 0930-1100,TBA,VASWANI| SERENA M.,23,ENG,U,0,-,N,N,
A,EDUCATIONAL PSYCHOLOGY,3.0,T 0800-1100; TH 0800-1230,TBA; TBA,GO| SJ| JOHNNY C.,33,ENG,U,-1,-,N,N,
A,SEMINAR ON MEDIA EDUCATION,3.0,T 1700-2130; TH 1700-2000,TBA; TBA,ROMBAOA| Jasmine Sabrina,15,ENG,G,6,-,N,N,
A,PROJECT DEVELOPMENT AND PRESENTATION,0.0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N,
A,PRACTICUM IN BASIC EDUCATION TEACHING,6.0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N,
A,COMPREHENSIVE EXAMINATIONS,0.0,TBA,TBA,TBA| -,50,ENG,G,47,-,N,N,
A,INDEPENDENT STUDY,3.0,TBA,TBA,TBA| -,50,ENG,G,48,-,N,N,
A,COMPREHENSIVE EXAMINATIONS,0.0,TBA,TBA,TBA| -,50,ENG,G,34,-,N,N,
A,THESIS II,0.0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N,
A,CREATIVE WRITING,3.0,TBA,TBA,REMOTO| DANTON R.,15,ENG,G,4,-,N,N,
A,METHODS AND MATERIALS OF RESEARCH,3.0,T 1700-2000; TH 1230-1700,TBA; TBA,MARTIN| MARIA ISABEL P.,20,ENG,G,4,ALL SLOTS FOR MS SciEd MAJORS. ALL SLOTS FOR MS Math-Ed MAJORS. ALL SLOTS FOR M Math-Ed MAJORS.,N,N,
A,PERSONALITY AND COUNSELING THEORIES,3.0,T 1700-2000; TH 1700-2130,TBA; TBA,VELOSO| MARITES R.,15,ENG,G,5,-,N,N,
A,SEMINAR IN MEDIA AND SOCIETY:  NEW MEDIA CULTURE,3.0,M-W-F 1700-1930,TBA,LORENZANA| JOZON A.,15,ENG,G,4,-,N,N,
A,QUANTITATIVE CHEMICAL ANALYSIS| LABORATORY,2.0,SAT 1300-1700; T-TH 1300-1700,TBA; TBA,DIMZON| IAN KEN D.,18,ENG,U,8,ALL SLOTS FOR BS CH MAJORS. ALL SLOTS FOR BS CH-MSE MAJORS.,N,N,
A,THESIS II,0.0,TBA,TBA,TBA| -,12,ENG,G,2,-,N,N,
A,THESIS II,0.0,TBA,TBA,TBA| -,12,ENG,G,8,-,N,N,
A,EVOLUTIONARY BIOLOGY| LECTURE,3.0,D 0800-0930,TBA,DELOCADO| EMMANUEL D.| GELLYNCK| MARC P.,35,ENG,U,0,-,N,N,
A,CULTURAL STUDIES III:  TEXTS AND CONTEXTS,3.0,T 1700-2000; TH 1700-2130,TBA; TBA,VERIC| CHARLIE S.,15,ENG,G,10,-,N,N,
A,GRADUATE SEMINAR:  LANGUAGE PROGRAM PLANNING AND POLICY MAKING,3.0,M-W 1430-1700; SAT 1430-1700,TBA; TBA,CANILAO| MARIA LUZ ELENA N.,8,ENG,G,4,-,N,N,
A,GRADUATE SEMINAR:  CONSTRUCTS OF IDENTITY IN ASIAN LITERATURE,3.0,SAT 0900-1130; T-TH 0900-1130,TBA; TBA,TOPE| LILY ROSE R.,8,ENG,G,3,-,N,N,
A,EVOLUTIONARY BIOLOGY| LABORATORY,2.0,M-W-F 1300-1700,TBA,DELOCADO| EMMANUEL D.| GELLYNCK| MARC P.,35,ENG,U,9,-,N,N,
A,DISSERTATION I,0.0,TBA,TBA,TBA| -,50,ENG,G,44,-,N,N,
A,FINAL PAPER SUBMISSION (DOCTORAL),0.0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N,
A,INDEPENDENT RESEARCH II,3.0,TUTORIAL 0000-0000,TBA,MARTIN| MA. GABRIELA P.,3,ENG,U,2,ALL SLOTS FOR 4TH YEAR AB LIT(ENG) MAJORS.,N,N,
A,PRACTICUM,3.0,TBA,TBA,GULPEO| PIA CLARISSE R.,70,ENG,U,10,-,N,N,
A,INTEGRATIVE SEMINAR AND FIELD APPLICATIONS,3.0,SAT 0800-1700,TBA,PORIO| EMMA E.,15,ENG,G,15,-,N,N,
A,GRADUATE SEMINAR IN BIOLOGY,1.0,TBA,TBA,GAMBE-GILBUENA| ARNI E.,12,ENG,G,12,-,N,N,
A,PROJECT I,3.0,M-W-F 1530-1800,TBA,GUZMAN| MA AILEEN LEAH G.| PORIO| EMMA E.,20,ENG,G,20,-,N,N,
A,STORY AND NARRATIVE IN THE SOCIAL SCIENCES,3.0,D 0800-0930,TBA,CUARTERO| JOSE MARI B.,25,ENG,U,1,-,N,N,
A,COMPREHENSIVE EXAMINATIONS,0.0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N,
A,SPECIAL RESEARCH,0.0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N,
A,THESIS I,0.0,TBA,TBA,TBA| -,12,ENG,G,11,-,N,N,
A,LITERATURES OF THE WESTERN WORLD I: EUROPE,3.0,D 1530-1700,TBA,MARTIN| MA. GABRIELA P.,26,ENG,U,0,-,N,N,
A,THE DEVELOPMENT OF DRAMA,3.0,SAT 0800-1230; SAT 1400-1700,TBA; TBA,CABOCHAN| LAURA CORAZON A.,7,ENG,G,1,-,N,N,
A,STORY AND NARRATIVE IN SCIENCE AND ENGINEERING,3.0,D 0800-0930,TBA,CRUZ| PRISCILLA ANGELA T.,25,ENG,U,0,-,N,N,
A,PRINCIPLES AND PRACTICES OF LANGUAGE TEACHING,3.0,SAT 0800-1200; T 1700-2030,TBA; TBA,SUAREZ| CECILIA A.,15,ENG,G,6,-,N,N,
A,QUANTITATIVE CHEMICAL ANALYSIS| LECTURE,3.0,D 0800-0930,TBA,LAPINIG| DANIELLE B.,24,ENG,U,0,-,N,N,
A,LITERATURE AND IDEAS I:  FAIRY TALE/CHILDREN'S LITERATURE AND THE ART OF SUBVERSION,3.0,M-W-F 1300-1530,TBA,PATERNO| JHOANNA MICHELLE G.,25,ENG,U,0,-,N,N,
A,FINAL PAPER SUBMISSION (MASTERS),0.0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N,
A,FINAL PAPER SUBMISSION (MASTERS),0.0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N,
A,RESIDENCY ,0.0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N,
A,THESIS I,0.0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N,
A,CELL AND MOLECULAR BIOLOGY| LECTURE,3.0,D 0930-1100,TBA,CONSTANTINO| MARIA KATRINA C.,35,ENG,U,-1,-,N,N,
A,SEMINAR: LITERATURE AND IDEAS I (SPECULATIVE FICTION),3.0,D 1400-1530,TBA,AGUSTIN| ROY TRISTAN B.,26,ENG,U,3,-,N,N,
A,ELLT REFLECTIVE PRACTICE,3.0,TUTORIAL 0000-0000,TBA,PEREZ| FRANCES PAOLA D.,2,ENG,G,2,-,N,N,
A,GENETICS| LECTURE,3.0,D 0800-0930,TBA,PANES| VIVIAN A.,30,ENG,U,-3,-,N,N,
A,COMPREHENSIVE EXAMINATIONS,0.0,TBA,TBA,TBA| -,50,ENG,G,46,-,N,N,
A,CELL AND MOLECULAR BIOLOGY| LABORATORY,2.0,T-TH 1200-1800,TBA,CONSTANTINO| MARIA KATRINA C.,25,ENG,U,17,-,N,N,
A,LITERATURE AND IDEAS II:  DEVELOPMENT OF DRAMA,3.0,SAT 0800-1230; SAT 1400-1700,TBA; TBA,CABOCHAN| LAURA CORAZON A.,18,ENG,U,-2,-,N,N,
A,BIOTECHNOLOGY| LECTURE,3.0,D 0930-1100,TBA,GAMBE-GILBUENA| ARNI E.,35,ENG,U,0,-,N,N,
A,BIOTECHNOLOGY| LABORATORY,2.0,M-W-F 1300-1700,TBA,GAMBE-GILBUENA| ARNI E.,20,ENG,U,16,-,N,N,
A,PRINCIPLES AND PRACTICES OF LITERATURE TEACHING,3.0,SAT 1300-1700; TH 1700-2030,TBA; TBA,PATERNO| JHOANNA MICHELLE G.,15,ENG,G,4,-,N,N,
A,PRACTICUM I,3.0,D 0800-0930,TBA,DE ASIS| Angelica Maria,25,ENG,U,7,ALL SLOTS FOR 4TH YEAR AB LIT(ENG) MAJORS. ALL SLOTS FOR 3RD YEAR AB LIT(ENG) MAJORS.,N,N,
A,PRACTICUM II,3.0,D 0930-1100,TBA,AGUSTIN| ROY TRISTAN B.,25,ENG,U,14,ALL SLOTS FOR 4TH YEAR AB LIT(ENG) MAJORS.,N,N,
A,GENERAL ZOOLOGY| LECTURE,3.0,D 0930-1100,TBA,DE GUZMAN| Ivan Adrian,25,ENG,U,-2,-,N,N,
A,ORAL DEFENSE,0.0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N,
A,SHAKESPEARE:TRAGEDIES,3.0,M-W-F 1030-1300,TBA,ARELLANO| Anne Nichole,30,ENG,U,0,-,N,N,
A,BIOSCIENCE ENTERPRISE,3.0,D 1100-1230,TBA,AGUIRRE| ARIEL LORENZO J II Y.| MOORE| Keith,30,ENG,U,0,-,N,N,
A,INDUSTRY AND THE ENVIRONMENT,3.0,D 1530-1700,TBA,OLIVA| MYLENE D.,25,ENG,U,-3,20 SLOTS FOR BS ES MAJORS.*5 SLOTS FOR NON-ES; PRE-REQUISITE: ENVI 10.01(STUDENTS WHO ENROLLED BUT DID NOT TAKE THE SPECIFIED PRE-REQUISITE WILL BE ASKED TO WITHDRAW FROM THE CLASS.),N,N,
A,SPECIAL PROJECT,0.0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N,
A,ENVIRONMENTAL MONITORING: FIELD RESEARCH STUDIES,3.0,D 0930-1100,TBA,JARDELEZA MIJARES| JEAN MEIR P.,14,ENG,U,0,ALL SLOTS FOR BS ES MAJORS.,N,N,
A,COMPREHENSIVE EXAMINATIONS,0.0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N,
A,BIOTECHNOLOGY FOR EVERYONE| LECTURE,3.0,D 0930-1100,TBA,GERONIMO| Ralph Allen,25,ENG,U,7,-,N,N,
A,GRADUATE SEMINAR,1.0,T-TH 0930-1100,TBA,LOPEZ| CRISANTO M.,20,ENG,G,6,-,N,N,
A,RESIDENCY,0.0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N,
A,COMPREHENSIVE EXAMINATIONS,0.0,TBA,TBA,TBA| -,12,ENG,G,12,-,N,N,
A,SEMINAR ON LABORATORY PRACTICES AND EXPERIMENTAL DESIGN,3.0,M-F 1300-1600; W 1300-1700,TBA; TBA,LOPEZ| CRISANTO M.,20,ENG,G,13,-,N,N,
A,THE ENVIRONMENTAL MOVEMENT: LOCAL AND GLOBAL PERSPECTIVES,3.0,D 1230-1400,TBA,SATUMBAGA| DAWN IVA P.,27,ENG,U,0,15 SLOTS FOR BS ES MAJORS. *12 SLOTS FOR NON-ES,N,N,
A,BIODIVERSITY: LIFE ON EARTH| LECTURE,3.0,D 0930-1100,TBA,MANALOTO| NINEZ BERNARDINE L.,25,ENG,U,5,-,N,N,
A,STORY AND NARRATIVE IN MANAGEMENT,3.0,D 0800-0930,TBA,ADANTE| IRISH GENEVIEVE L.,25,ENG,U,0,-,N,N,
A,PRACTICUM II,0.0,TBA,TBA,TO BE ARRANGED,50,ENG,G,50,-,N,N,
A,THESIS I,0.0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N,
A,GENERAL CHEMISTRY I| LECTURE,3.0,D 0800-0930,TBA,CHAKRABORTY| SOMA,22,ENG,U,6,-,N,N,
A,DISSERTATION II,0.0,TBA,TBA,TBA| -,12,ENG,G,12,-,N,N,
A,ENVIRONMENTAL IMPACT ASSESSMENT,3.0,D 1530-1700,TBA,FUTALAN| Cybelle Concepcion,23,ENG,U,1,18 SLOTS FOR BS ES MAJORS.*5 SLOTS FOR NON-ES; PRE-REQUISITE: ENVI 10.01(STUDENTS WHO ENROLLED BUT DID NOT TAKE THE SPECIFIED PRE-REQUISITE WILL BE ASKED TO WITHDRAW FROM THE CLASS.),N,N,
A,GENERAL CHEMISTRY I| LABORATORY,2.0,M-W-F 1300-1700,TBA,MAGSALIN| John Daniel,12,ENG,U,0,-,N,N,
A,DISSERTATION I,0.0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N,
A,CHEMISTRY FOR ENGINEERING STUDENTS| LABORATORY,1.0,T-TH 1300-1600,TBA,BOLINAS| ROBERT DE ANGELO A.,13,ENG,U,0,ALL SLOTS FOR BS EcE MAJORS. ALL SLOTS FOR BS CpE MAJORS.,N,N,
A,DISSERTATION PROPOSAL,0.0,TBA,TBA,TBA| -,12,ENG,G,12,-,N,N,
A,INTRODUCTION TO ENVIRONMENTAL SCIENCE| LECTURE,3.0,D 0930-1100,TBA,FUTALAN| Cybelle Concepcion,23,ENG,U,5,ALL SLOTS FOR BS EcE MAJORS.,N,N,
A,SURVEY OF BIOCHEMISTRY,3.0,D 0800-0930,TBA,DE JESUS| Armando Jerome Jr.,22,ENG,U,1,-,N,N,
A,FINAL PAPER SUBMISSION,0.0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N,
A,PROJECT II,3.0,M-W-F 1530-1800,TBA,GUZMAN| MA AILEEN LEAH G.| PORIO| EMMA E.,10,ENG,G,4,-,N,N,
A,THESIS II,0.0,TBA,TBA,TBA| -,50,ENG,G,45,-,N,N,
AA,ART APPRECIATION,3.0,D 1100-1230,TBA,MA-ALAT| Pauline Bianca,30,ENG,U,0,-,N,N,
B,BASIC FRENCH 1 LANGUAGE AND CULTURE,3.0,D 0930-1100,TBA,YU| ROBERT JOHN C.,16,~,U,0,-,N,N,
B,GENETICS| LECTURE,3.0,D 1100-1230,TBA,PANES| VIVIAN A.,30,ENG,U,-1,-,N,N,
B,STRATEGIC HUMAN RESOURCE MANAGEMENT,3.0,T 1700-2130; TH 1700-2000,TBA; TBA,MORADA| Kevin Henry,34,ENG,U,-2,3 SLOTS FOR BS COMTECH MAJORS. 1 SLOTS FOR 3RD YEAR AB POS MAJORS. *Required subject for Minor in Management & Minor in Strategic Human Resource Management,N,N,
B,SUSTAINABILITY AND SOCIAL RESPONSIBILITY,3.0,D 1400-1530,TBA,OLPOC| RAQUEL C.,25,ENG,U,0,-,N,N,
B,SPECIAL TOPICS IN DEVELOPMENT STUDIES:  RESEARCH IN DEVELOPMENT ISSUES,3.0,TUTORIAL 0000-0000,TBA,SANTOS| MARY GRACE P.,1,ENG,U,0,*Thesis Class,N,N,
B,MATHEMATICS IN THE MODERN WORLD,3.0,D 0930-1100,TBA,TAN| KI SHAN T.,27,ENG,U,0,-,N,N,
B,RESEARCH IN MATHEMATICS EDUCATION I,6.0,TUTORIAL 0000-0000,TBA,TBA| -,2,ENG,G,0,-,N,N,
B,UNIVERSITY PRECALCULUS,3.0,D 1530-1700,TBA,DAYAO| PAUL L.,25,ENG,U,-1,-,N,N,
B,APPLIED CALCULUS FOR BUSINESS AND ECONOMICS I,3.0,D 1400-1530,TBA,DOMINGO| EURLYNE J.,25,ENG,U,13,-,N,N,
B,APPLIED CALCULUS FOR BUSINESS AND ECONOMICS II,3.0,D 0930-1100,TBA,DAVID| RODEN JASON A.,26,ENG,U,22,-,N,N,
B,SPECIAL TOPICS IN HUMANITARIAN ACTION: HUMAN RIGHTS AND DEVELOPMENT,3.0,D 1530-1700,TBA,LIBREA| ROSETTE GILDA C.,20,ENG,U,-4,*Interdisciplinary Elective. Credited as Development Management| Health & Development| Humanitarian Action and Development & the Law Elective,N,N,
B,APPLIED CALCULUS FOR SCIENCE AND ENGINEERING II,3.0,D 1230-1400,TBA,GO| CLARK KENDRICK C.,26,ENG,U,4,-,N,N,
B,SPECIAL TOPICS IN CONTEMPORARY DEVELOPMENT ISSUES: SURVEY OF PUBLIC HEALTH INTERVENTIONS,3.0,D 1530-1700,TBA,BAUTISTA| ANNA MAE D.,20,ENG,U,-3,*Interdisciplinary Elective. Required subject for the minor in Health & Development. Credited as Urban & Regional Development and Development & the Law Elective,N,N,
B,DISCRETE MATHEMATICS,3.0,D 1400-1530,TBA,SARMIENTO| JUMELA F.,27,ENG,U,1,-,N,N,
B,PRACTICUM IN SOCIAL DEVELOPMENT,3.0,TUTORIAL 0000-0000,TBA,ABENIR| Mark Anthony,25,ENG,U,5,*Practicum Class,N,N,
B,FUNDAMENTAL CONCEPTS OF MATHEMATICS,3.0,D 1230-1400,TBA,EDEN| RICHARD B.,27,ENG,U,1,-,N,N,
B,INTRODUCTION TO STATISTICAL ANALYSIS,3.0,D 1530-1700,TBA,FADRI| Raymond Joseph,26,ENG,U,-1,-,N,N,
B,PRINCIPLES OF ECONOMICS,3.0,D 1530-1700,TBA,PEÑA-REYES| SER PERCIVAL K.,28,ENG,U,0,-,N,N,
B,WORK PRACTICUM,3.0,D 1700-1830,TBA,GO| LICIANNE JIORE Y.,28,ENG,U,2,ALL SLOTS FOR 4TH YEAR BS LM MAJORS.,N,N,
B,QUANTITATIVE CHEMICAL ANALYSIS| LECTURE,3.0,D 0930-1100,TBA,LAPINIG| DANIELLE B.,24,ENG,U,0,-,N,N,
B,GENERAL PHYSICS I| LABORATORY,1.0,M-W-F 1000-1200,TBA,CHAN| BENJAMIN O.,20,ENG,U,1,-,N,N,
B,BASIC RUSSIAN 1 LANGUAGE AND CULTURE,3.0,D 1230-1400,TBA,VILLAR| JR.| FRANCISCO R.,16,~,U,11,-,N,N,
B,INDUSTRIAL CHEMICAL REACTIONS AND PROCESSES| LABORATORY,2.0,M-W-F 1300-1700,TBA,PALARDONIO| SIDNEY M.,19,ENG,U,-4,ALL SLOTS FOR BS MAC MAJORS.*MATCH WITH CHEM 81.51B,N,N,
B,SCIENCE| TECHNOLOGY| AND SOCIETY,3.0,D 0930-1100,TBA,MAINI| ZOMESH A.,23,ENG,U,0,-,N,N,
B,INDUSTRIAL CHEMICAL REACTIONS AND PROCESSES| LECTURE,3.0,D 0800-0930,TBA,FABICON| RONALDO M.,19,ENG,U,0,*MATCH WITH CHEM 81.52B,N,N,
B,DIRECTED STUDY: PRACTICUM,3.0,D 1530-1700,TBA,ABAO| CARMEL V.,30,ENG,U,0,-,N,N,
B,RESEARCH METHODS AND BUSINESS MODELLING TECHNIQUES,3.0,SAT 0800-1100; SAT 1230-1700,TBA; TBA,KHO| VINCE NATHAN O.,29,ENG,U,2,-,N,N,
B,STATISTICAL MODELING,3.0,D 1100-1230,TBA,FILART| Jan Paul,19,ENG,U,0,-,N,N,
B,STATISTICAL ANALYSIS,3.0,D 1100-1230,TBA,AGBAYANI| VICTOR E.,19,ENG,U,0,-,N,N,
B,COMPARATIVE ASEAN HEALTH POLICIES,3.0,D 1400-1530,TBA,CLAUDIO| JESSICA SANDRA R.| LOPEZ| LESLIE A.,30,ENG,U,0,-,N,N,
B,SEMINAR ON LABORATORY PRACTICES AND EXPERIMENTAL DESIGN,3.0,M-F 1300-1600; W 1300-1700,TBA; TBA,GUIDOTE| JR.| ARMANDO M.,15,ENG,G,6,-,N,N,
B,INFORMATION TECHNOLOGY APPLICATION PROGRAMMING (BYOD),3.0,D 1530-1700,TBA,GONZALES| JOAQUIN EMMANUEL J.,27,ENG,U,0,-,N,N,
B,BASIC INFORMATION TECHNOLOGY APPLICATIONS IN BUSINESS BYOD: EXCEL + DATA VISUALIZATION,3.0,D 1530-1700,TBA,CALUAG| JOSE ANTONIO I.,22,ENG,U,0,-,N,N,
B,BASIC INFORMATION TECHNOLOGY APPLICATIONS IN BUSINESS: EXCEL + E-COMMERCE DEVELOPMENT,3.0,D 1100-1230,TBA,TORRES| PATRICK G.,22,ENG,U,0,-,N,N,
B,BASIC INFORMATION TECHNOLOGY APPLICATIONS IN BUSINESS (BYOD),3.0,D 1530-1700,TBA,LEE| ERWIN DEWEY C.,20,ENG,U,0,-,N,N,
B,CREATIVE THINKING AND INNOVATION MANAGEMENT,3.0,M-W-F 1230-1400,TBA,ATUN| Hannah Paula,24,ENG,U,0,-,N,N,
B,INTRODUCTION TO ASSESSMENT AND MANAGEMENT OF DEVELOPMENT DISABILITIES,3.0,T 1400-1700; TH 1230-1700,TBA; TBA,ALIANAN| ARSENIO| JR. S.,24,ENG,U,-1,ALL SLOTS FOR 4TH YEAR AB PSY MAJORS. ALL SLOTS FOR 4TH YEAR BS PSY MAJORS.,N,N,
B,PROFESSIONAL ENGAGEMENT,3.0,D 0930-1100,TBA,VOCAL| ERIKA KIRSTEN S.,20,ENG,U,0,-,N,N,
B,INORGANIC COMPOUNDS AND REACTIONS| LECTURE,3.0,D 0800-0930,TBA,FABICON| RONALDO M.| TURNER| ADAM H.,22,ENG,U,0,-,N,N,
B,PRACTICUM,3.0,T 1230-1700,TBA,NOLASCO| JOCELYN M.,21,ENG,U,-1,ALL SLOTS FOR 4TH YEAR AB PSY MAJORS. ALL SLOTS FOR 4TH YEAR BS PSY MAJORS.,N,N,
B,QUANTITATIVE CHEMICAL ANALYSIS| LABORATORY,2.0,T-TH-S 1300-1700,TBA,MAGSALIN| John Daniel,18,ENG,U,1,ALL SLOTS FOR BS CH MAJORS. ALL SLOTS FOR BS CH-MSE MAJORS.,N,N,
B,THE CONTEMPORARY WORLD,3.0,D 1230-1400,TBA,CLAUDIO| JESSICA SANDRA R.,21,ENG,U,0,-,N,N,
B,POLITICS| GOVERNANCE| AND CITIZENSHIP,3.0,D 1100-1230,TBA,AGUIRRE| ARJAN P.,30,ENG,U,23,ALL SLOTS FOR 4TH YEAR STUDENTS.,N,N,
B,UNDERGRADUATE THESIS II,2.0,TBA,TBA,TBA| -,5,ENG,U,5,-,N,N,
B,RESEARCH IN SOCIAL SYSTEMS,3.0,TUTORIAL 0000-0000,TBA,TBA| -,5,ENG,G,5,-,N,N,
B,BASIC SPANISH 1 LANGUAGE AND CULTURE,3.0,D 0930-1100,TBA,YOUNG| MARIA LUISA P.,16,~,U,0,-,N,N,
B,FAITH| SPIRITUALITY| AND THE CHURCH,3.0,D 0930-1100,TBA,REYES| AARON C.,17,ENG,U,0,-,N,N,
B,MUAY THAI,2.0,D 0930-1100,TBA,PUERTOLLANO| PAUL ANDRE A.,15,ENG,U,0,-,N,N,
B,PRACTICUM,3.0,D 1100-1230,TBA,VASWANI| SERENA M.,23,ENG,U,0,-,N,N,
B,CELL AND MOLECULAR BIOLOGY| LABORATORY,2.0,M-W-F 1300-1700,TBA,CONSTANTINO| MARIA KATRINA C.,25,ENG,U,6,-,N,N,
B,GENERAL PHYSICS I| LECTURE,3.0,D 1230-1400,TBA,AQUINO| ANGELO I.,20,ENG,U,8,-,N,N,
B,SCIENCE AND TECHNOLOGY IN CHINA,3.0,D 1100-1230,TBA,DE GUZMAN| CHARLES JOSEPH G.,25,ENG,U,-1,*Interdisciplinary Elective,N,N,
B,PROJECT MANAGEMENT 1: DESIGN,3.0,TBA,TBA,CANUDAY| JOSE JOWEL P.| NAVARRA| Melissa| PAYOT| JUNEFE G.,16,ENG,G,0,*From June 28-July 10| 2021,N,N,
B,ANALYTICAL PHYSICS III| LECTURE,3.0,D 0930-1100,TBA,MAGALI| JOHN KEITH V.,20,ENG,U,0,-,N,N,
B,BASIC GERMAN 1 LANGUAGE AND CULTURE,3.0,D 0930-1100,TBA,COBARRUBIAS| PRINCESS MAE D.,16,~,U,0,-,N,N,
B,ANALYTICAL PHYSICS III| LABORATORY,1.0,M-W-F 1300-1500,TBA,BLANCAS| PHILIP JORDAN D.,20,ENG,U,0,-,N,N,
