subject_code,section,course_title,units,time,room,instructor,max_no,lang,level,free_slots,remarks,s,p
EDUC132i,A,EDUCATIONAL PSYCHOLOGY,3,T 0800-1100; TH 0800-1230,TBA; TBA,GO| SJ| JOHNNY C.,33,ENG,U,-1,-,N,N
EDUC251,A,MEDIA AND TECHNOLOGY APPLICATION,3,SAT 0800-1100; SAT 1230-1700,TBA; TBA,NGO| GALVIN RADLEY L.,20,ENG,G,-1,-,N,N
EDUC263.3,A,PERSONALITY AND COUNSELING THEORIES,3,T 1700-2000; TH 1700-2130,TBA; TBA,VELOSO| MARITES R.,15,ENG,G,5,-,N,N
EDUC292,A,METHODS AND MATERIALS OF RESEARCH,3,T 1700-2000; TH 1230-1700,TBA; TBA,MARTIN| MARIA ISABEL P.,20,ENG,G,4,ALL SLOTS FOR MS SciEd MAJORS. ALL SLOTS FOR MS Math-Ed MAJORS. ALL SLOTS FOR M Math-Ed MAJORS.,N,N
EDUC296,A,COMPREHENSIVE EXAMINATIONS,0,TBA,TBA,TBA| -,50,ENG,G,34,-,N,N
EDUC298,A,INTEGRATING PAPER,6,TBA,TBA,TBA| -,6,ENG,G,1,-,N,N
EDUC298.1,A,PRACTICUM IN BASIC EDUCATION TEACHING,6,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EDUC298.2,A,PROJECT DEVELOPMENT AND PRESENTATION,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EDUC298.3,A,PROJECT DEVELOPMENT AND PRESENTATION,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EDUC299.1,A,THESIS I,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EDUC299.2,A,THESIS II,0,TBA,TBA,TBA| -,50,ENG,G,46,-,N,N
EDUC299.4,A,ORAL DEFENSE,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EDUC299.5,A,RESIDENCY,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EDUC299.6,A,FINAL PAPER SUBMISSION,0,TBA,TBA,TBA| -,50,ENG,G,44,-,N,N
EDUC299.7,A,FINAL PAPER SUBMISSION,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ELC111.1,A,SWITCHING THEORY AND DIGITAL DESIGN| LECTURE,3,D 1400-1530,TBA,GALICIA| JAN KEVIN A.,1,ENG,U,0,-,N,N
ELC111.2,A,SWITCHING THEORY AND DIGITAL DESIGN| LABORATORY,1,T-TH 0930-1230,TBA,OPPUS| CARLOS M.,1,ENG,U,0,-,N,N
ELC141.2,A,MICROPROCESSOR SYSTEMS| LABORATORY,1,T-TH 1400-1700,TBA,OPPUS| CARLOS M.| RETIRADO| MARK GLENN F.,1,ENG,U,1,ALL SLOTS FOR 5TH YEAR STUDENTS.*SLASH WITH ENGG 122.02A,N,N
ENE13.03i,B,STORY AND NARRATIVE IN THE HUMANITIES,3,D 0930-1100,TBA,LACSON| KATARINA A.,25,ENG,U,0,-,N,N
ENE13.03i,A,STORY AND NARRATIVE IN THE HUMANITIES,3,D 0800-0930,TBA,BENITEZ| IRENE B.,25,ENG,U,-1,-,N,N
ENE13.03i,D,STORY AND NARRATIVE IN THE HUMANITIES,3,D 1230-1400,TBA,CAYOG| RACHELLE T.,25,ENG,U,-1,-,N,N
ENE13.03i,C,STORY AND NARRATIVE IN THE HUMANITIES,3,D 1100-1230,TBA,VERIC| CHARLIE S.,25,ENG,U,-1,-,N,N
ENE13.04i,D,STORY AND NARRATIVE IN MANAGEMENT,3,D 1230-1400,TBA,EVANGELISTA| JESSICA LACE G.,25,ENG,U,-1,-,N,N
ENE13.04i,A,STORY AND NARRATIVE IN MANAGEMENT,3,D 0800-0930,TBA,ADANTE| IRISH GENEVIEVE L.,25,ENG,U,-1,-,N,N
ENE13.04i,B,STORY AND NARRATIVE IN MANAGEMENT,3,D 0930-1100,TBA,EVANGELISTA| JESSICA LACE G.,25,ENG,U,0,-,N,N
ENE13.04i,C,STORY AND NARRATIVE IN MANAGEMENT,3,D 1100-1230,TBA,GONZALES| Dan Henry,25,ENG,U,-1,-,N,N
ENE13.05i,B,STORY AND NARRATIVE IN SCIENCE AND ENGINEERING,3,D 0930-1100,TBA,ESPINO| Jovie,25,ENG,U,-2,-,N,N
ENE13.05i,A,STORY AND NARRATIVE IN SCIENCE AND ENGINEERING,3,D 0800-0930,TBA,CRUZ| PRISCILLA ANGELA T.,25,ENG,U,0,-,N,N
ENE13.05i,C,STORY AND NARRATIVE IN SCIENCE AND ENGINEERING,3,D 1100-1230,TBA,JUGO| CELESTE AIDA A.,25,ENG,U,-3,-,N,N
ENE13.05i,D,STORY AND NARRATIVE IN SCIENCE AND ENGINEERING,3,D 1230-1400,TBA,ESTIPONA| MICHAEL IAN BENEDICT P.,25,ENG,U,0,-,N,N
ENE13.05i,E,STORY AND NARRATIVE IN SCIENCE AND ENGINEERING,3,D 1400-1530,TBA,RITUMBAN| RAYMON D.,25,ENG,U,0,-,N,N
ENE13.06i,E,STORY AND NARRATIVE IN THE SOCIAL SCIENCES,3,D 1400-1530,TBA,SUNICO| RAMON VICENTE C.,25,ENG,U,0,-,N,N
ENE13.06i,B,STORY AND NARRATIVE IN THE SOCIAL SCIENCES,3,D 0930-1100,TBA,FRANQUELLI| JACQUELINE V.,25,ENG,U,-1,-,N,N
ENE13.06i,C,STORY AND NARRATIVE IN THE SOCIAL SCIENCES,3,D 1530-1700,TBA,MOUTON| Marguerite Marie A,25,ENG,U,-3,-,N,N
ENE13.06i,D,STORY AND NARRATIVE IN THE SOCIAL SCIENCES,3,D 1230-1400,TBA,FRANQUELLI| JACQUELINE V.,25,ENG,U,0,-,N,N
ENE13.06i,A,STORY AND NARRATIVE IN THE SOCIAL SCIENCES,3,D 0800-0930,TBA,CUARTERO| JOSE MARI B.,25,ENG,U,1,-,N,N
ENGG10,A,ENGINEERING WORKSHOP AND PRACTICES,1,T-TH 0930-1230,TBA,RETIRADO| MARK GLENN F.,8,ENG,U,2,ALL SLOTS FOR 2ND YEAR STUDENTS.*SLASH WITH ECE 20A,N,N
ENGG121.01,A,LOGIC CIRCUITS AND SWITCHING THEORY| LECTURE,3,D 1400-1530,TBA,GALICIA| JAN KEVIN A.,10,ENG,U,4,-,N,N
ENGG121.02,A,LOGIC CIRCUITS AND SWITCHING THEORY| LABORATORY,1,T-TH 0930-1230,TBA,OPPUS| CARLOS M.,10,ENG,U,4,-,N,N
ENGG122.01,A,MICROPROCESSORS AND MICROCONTROLLERS| LECTURE,3,D 0930-1100,TBA,MAYUGA| GIAN PAOLO T.,18,ENG,U,1,ALL SLOTS FOR 4TH YEAR STUDENTS.,N,N
ENGG122.02,A,MICROPROCESSORS AND MICROCONTROLLERS| LABORATORY,1,T-TH 1400-1700,TBA,OPPUS| CARLOS M.| RETIRADO| MARK GLENN F.,19,ENG,U,2,ALL SLOTS FOR 4TH YEAR STUDENTS.*SLASH WITH ELC 141.2A,N,N
ENGG192,A,RESEARCH METHODS,1,M-W 1230-1400,TBA,GUICO| MARIA LEONORA C.,8,ENG,U,0,ALL SLOTS FOR 4TH YEAR STUDENTS.,N,N
ENGG197,A,ON-THE-JOB TRAINING,3,SAT 0800-1100,TBA,GALICIA| JAN KEVIN A.| MACABEBE| EREES QUEEN B.,20,ENG,U,1,ALL SLOTS FOR 4TH YEAR BS CpE MAJORS.,N,N
ENGG197,B,ON-THE-JOB TRAINING,3,SAT 1400-1700,TBA,GALICIA| JAN KEVIN A.| MACABEBE| EREES QUEEN B.,18,ENG,U,4,ALL SLOTS FOR 4TH YEAR BS EcE MAJORS.,N,N
ENGG21,A,ENGINEERING DATA ANALYSIS,3,D 0930-1100,TBA,PAROCHA| RAYMARK C.| PENA| ROBERT ALFIE S.,24,ENG,U,2,ALL SLOTS FOR 2ND YEAR BS EcE MAJORS. ALL SLOTS FOR 2ND YEAR BS CpE MAJORS.,N,N
ENGG21,B,ENGINEERING DATA ANALYSIS,3,D 1400-1530,TBA,PAROCHA| RAYMARK C.| PENA| ROBERT ALFIE S.,25,ENG,U,2,ALL SLOTS FOR 2ND YEAR BS EcE MAJORS. ALL SLOTS FOR 2ND YEAR BS CpE MAJORS.,N,N
ENGG299.1,A,THESIS I,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENGG299.2,A,THESIS II,0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N
ENGG299.4,A,ORAL DEFENSE,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENGG299.5,A,RESIDENCY,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENGG299.6,A,FINAL PAPER SUBMISSION,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENGG299.7,A,FINAL PAPER SUBMISSION,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENGL205,A,PRINCIPLES AND PRACTICES OF LANGUAGE TEACHING,3,SAT 0800-1200; T 1700-2030,TBA; TBA,SUAREZ| CECILIA A.,15,ENG,G,6,-,N,N
ENGL206,A,PRINCIPLES AND PRACTICES OF LITERATURE TEACHING,3,SAT 1300-1700; TH 1700-2030,TBA; TBA,PATERNO| JHOANNA MICHELLE G.,15,ENG,G,4,-,N,N
ENGL296,A,COMPREHENSIVE EXAMINATIONS,0,TBA,TBA,TBA| -,50,ENG,G,46,-,N,N
ENGL298,A,ELLT REFLECTIVE PRACTICE,3,TUTORIAL 0000-0000,TBA,PEREZ| FRANCES PAOLA D.,2,ENG,G,2,-,N,N
ENGL299.1,A,THESIS I,0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N
ENGL299.2,A,THESIS II,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENGL299.4,A,ORAL DEFENSE,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENGL299.5,A,RESIDENCY ,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENGL299.6,A,FINAL PAPER SUBMISSION (MASTERS),0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N
ENGL299.7,A,FINAL PAPER SUBMISSION (MASTERS),0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENGSCI44,A,MECHANICS OF DEFORMABLE BODIES,3,D 1100-1230,TBA,MACABEBE| EREES QUEEN B.,5,ENG,U,0,ALL SLOTS FOR 5TH YEAR STUDENTS.,N,N
ENLIT127,A,SHAKESPEARE:TRAGEDIES,3,M-W-F 1030-1300,TBA,ARELLANO| Anne Nichole,30,ENG,U,0,-,N,N
ENLIT129.30,A,LITERATURE AND IDEAS I:  FAIRY TALE/CHILDREN'S LITERATURE AND THE ART OF SUBVERSION,3,M-W-F 1300-1530,TBA,PATERNO| JHOANNA MICHELLE G.,25,ENG,U,0,-,N,N
ENLIT129.60,A,SEMINAR: LITERATURE AND IDEAS I (SPECULATIVE FICTION),3,D 1400-1530,TBA,AGUSTIN| ROY TRISTAN B.,26,ENG,U,1,-,N,N
ENLIT130.10,A,LITERATURE AND IDEAS II:  DEVELOPMENT OF DRAMA,3,SAT 0800-1230; SAT 1400-1700,TBA; TBA,CABOCHAN| LAURA CORAZON A.,18,ENG,U,-2,-,N,N
ENLIT197.1,A,PRACTICUM I,3,D 0800-0930,TBA,DE ASIS| Angelica Maria,25,ENG,U,7,ALL SLOTS FOR 4TH YEAR AB LIT(ENG) MAJORS. ALL SLOTS FOR 3RD YEAR AB LIT(ENG) MAJORS.,N,N
ENLIT197.2,A,PRACTICUM II,3,D 0930-1100,TBA,AGUSTIN| ROY TRISTAN B.,25,ENG,U,14,ALL SLOTS FOR 4TH YEAR AB LIT(ENG) MAJORS.,N,N
ENLIT204,A,THE DEVELOPMENT OF DRAMA,3,SAT 0800-1230; SAT 1400-1700,TBA; TBA,CABOCHAN| LAURA CORAZON A.,7,ENG,G,1,-,N,N
ENLIT208,A,CULTURAL STUDIES III:  TEXTS AND CONTEXTS,3,T 1700-2000; TH 1700-2130,TBA; TBA,VERIC| CHARLIE S.,15,ENG,G,10,-,N,N
ENLIT296,A,COMPREHENSIVE EXAMINATIONS,0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N
ENLIT299.1,A,THESIS I,0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N
ENLIT299.2,A,THESIS II,0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N
ENLIT299.4,A,ORAL DEFENSE,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENLIT299.5,A,RESIDENCY ,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENLIT299.6,A,FINAL PAPER SUBMISSION (MASTERS),0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N
ENLIT299.7,A,FINAL PAPER SUBMISSION (MASTERS),0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENLIT31,A,LITERATURES OF THE WESTERN WORLD I: EUROPE,3,D 1530-1700,TBA,MARTIN| MA. GABRIELA P.,26,ENG,U,0,-,N,N
ENLL313,A,GRADUATE SEMINAR:  LANGUAGE PROGRAM PLANNING AND POLICY MAKING,3,M-W 1430-1700; SAT 1430-1700,TBA; TBA,CANILAO| MARIA LUZ ELENA N.,8,ENG,G,4,-,N,N
ENLL324,A,GRADUATE SEMINAR:  CONSTRUCTS OF IDENTITY IN ASIAN LITERATURE,3,SAT 0900-1130; T-TH 0900-1130,TBA; TBA,TOPE| LILY ROSE R.,8,ENG,G,3,-,N,N
ENLL396,A,COMPREHENSIVE EXAMINATIONS,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENLL399.1,A,DISSERTATION I,0,TBA,TBA,TBA| -,50,ENG,G,44,-,N,N
ENLL399.2,A,DISSERTATION II,0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N
ENLL399.4,A,ORAL DEFENSE,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENLL399.5,A,RESIDENCY,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENLL399.6,A,FINAL PAPER SUBMISSION (DOCTORAL),0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENLL399.7,A,FINAL PAPER SUBMISSION (DOCTORAL),0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENVI10.01,A,INTRODUCTION TO ENVIRONMENTAL SCIENCE| LECTURE,3,D 0930-1100,TBA,FUTALAN| Cybelle Concepcion,23,ENG,U,4,ALL SLOTS FOR BS EcE MAJORS.,N,N
ENVI10.01,B,INTRODUCTION TO ENVIRONMENTAL SCIENCE| LECTURE,3,D 1230-1400,TBA,MENDOZA| Milette,20,ENG,U,-2,-,N,N
ENVI10.01,C,INTRODUCTION TO ENVIRONMENTAL SCIENCE| LECTURE,3,D 0930-1100,TBA,UNSON| J. RACQUEL S.,18,ENG,U,3,ALL SLOTS FOR BS CS MAJORS. ALL SLOTS FOR BS CS-DGDD MAJORS. ALL SLOTS FOR BSMS CS MAJORS.,N,N
ENVI100.03,A,ENVIRONMENTAL MONITORING: FIELD RESEARCH STUDIES,3,D 0930-1100,TBA,JARDELEZA MIJARES| JEAN MEIR P.,14,ENG,U,0,ALL SLOTS FOR BS ES MAJORS.,N,N
ENVI121i,A,INDUSTRY AND THE ENVIRONMENT,3,D 1530-1700,TBA,OLIVA| MYLENE D.,25,ENG,U,-3,20 SLOTS FOR BS ES MAJORS.*5 SLOTS FOR NON-ES; PRE-REQUISITE: ENVI 10.01(STUDENTS WHO ENROLLED BUT DID NOT TAKE THE SPECIFIED PRE-REQUISITE WILL BE ASKED TO WITHDRAW FROM THE CLASS.),N,N
ENVI172i,B,THE ENVIRONMENTAL MOVEMENT: LOCAL AND GLOBAL PERSPECTIVES,3,D 1100-1230,TBA,SATUMBAGA| DAWN IVA P.,26,ENG,U,0,-,N,N
ENVI172i,A,THE ENVIRONMENTAL MOVEMENT: LOCAL AND GLOBAL PERSPECTIVES,3,D 1230-1400,TBA,SATUMBAGA| DAWN IVA P.,27,ENG,U,-2,15 SLOTS FOR BS ES MAJORS. *12 SLOTS FOR NON-ES,N,N
ENVI176i,A,ENVIRONMENTAL IMPACT ASSESSMENT,3,D 1530-1700,TBA,FUTALAN| Cybelle Concepcion,23,ENG,U,1,18 SLOTS FOR BS ES MAJORS.*5 SLOTS FOR NON-ES; PRE-REQUISITE: ENVI 10.01(STUDENTS WHO ENROLLED BUT DID NOT TAKE THE SPECIFIED PRE-REQUISITE WILL BE ASKED TO WITHDRAW FROM THE CLASS.),N,N
ENVI240,A,INTEGRATIVE ENVIRONMENTAL SCIENCE,3,D 1400-1530,TBA,GOTANGCO| CHARLOTTE KENDRA D.,3,ENG,G,1,ALL SLOTS FOR MS ES MAJORS.*TUTORIAL,N,N
ENVI290,A,SEMINAR,1,W 1800-2030,TBA,MENDOZA| Milette,3,ENG,G,1,ALL SLOTS FOR MS ES MAJORS. *TUTORIAL,N,N
ENVI299.1,A,THESIS 1 (RESEARCH DESIGN),0,M-W-F 0800-1030,TBA,GUZMAN| MA AILEEN LEAH G.,12,ENG,G,11,-,N,N
ENVI299.2,A,THESIS 2 (THESIS WRITING AND DEFENSE),0,M-W-F 0800-1030,TBA,GUZMAN| MA AILEEN LEAH G.,15,ENG,G,13,-,N,N
ENVI299.4,A,ORAL DEFENSE (MASTERS),0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENVI299.5,A,RESIDENCY FOR MASTER'S LEVEL,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENVI299.6,A,FINAL PAPER SUBMISSION (MASTERS),0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENVI299.7,A,FINAL PAPER SUBMISSION (MASTERS),0,TBA,TBA,TBA| -,50,ENG,G,49,-,N,N
ENVI380,A,SPECIAL TOPICS,3,M-W-F 1530-1800,TBA,GOTANGCO| CHARLOTTE KENDRA D.,2,ENG,G,1,-,N,N
ENVI396,A,COMPREHENSIVE EXAM,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENVI399.1,A,DISSERTATION WRITING I,6,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENVI399.11,A,DISSERTATION RESEARCH I,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENVI399.12,A,DISSERTATION RESEARCH II,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENVI399.13,A,DISSERTATION RESEARCH III,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENVI399.2,A,DISSERTATION WRITING II,6,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENVI399.3,A,ES PUBLICATIONS AND CONFERENCES,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ENVI399.4,A,ORAL DEFENSE,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
ES101,A,ENVIRONMENTAL MONITORING| LAB.,3,D 0930-1100,TBA,JARDELEZA MIJARES| JEAN MEIR P.,2,ENG,U,0,ALL SLOTS FOR BS ES MAJORS.,N,N
ES176,A,ENVIRONMENTAL IMPACT ASSESSMENT,3,D 1530-1700,TBA,FUTALAN| Cybelle Concepcion,2,ENG,U,0,2 SLOTS FOR BS ES MAJORS.,N,N
EURO197,A,INTEGRATING CLASS,3,SAT 0830-0430,TBA,TIONLOC| JAVIER RICO ISRAEL R.,20,ENG,U,4,-,N,N
EURO296,A,COMPREHENSIVE EXAMINATIONS,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EURO298,A,RESEARCH PAPER,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EURO299.1,A,THESIS I,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EURO299.2,A,THESIS II,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EURO299.4,A,ORAL DEFENSE,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EURO299.5,A,RESIDENCY,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EURO299.6,A,FINAL PAPER SUBMISSION,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
EURO299.7,A,FINAL PAPER SUBMISSION,0,TBA,TBA,TBA| -,50,ENG,G,50,-,N,N
FA-ID103.3,B,DESIGN PRACTICE:  BRANDING,3,M-W-F 1530-1800,TBA,MONSOD| TRACY ANN LIBERTY A.,15,ENG,U,-1,-,N,N
FA-ID103.3,A,DESIGN PRACTICE:  BRANDING,3,M-W-F 1030-1300,TBA,MONSOD| TRACY ANN LIBERTY A.,15,ENG,U,1,-,N,N
FILI11,B,MALAYUNING KOMUNIKASYON,3,D 1100-1230,TBA,BENITEZ| CHRISTIAN JIL R.,26,ENG,U,25,-,N,N
FILI11,A,MALAYUNING KOMUNIKASYON,3,D 1230-1400,TBA,BENITEZ| CHRISTIAN JIL R.,26,ENG,U,19,-,N,N
FILI12,A,PANITIKAN NG PILIPINAS,3,D 0930-1100,TBA,BENITEZ| CHRISTIAN JIL R.,26,ENG,U,16,-,N,N
FILI12.1,A,PANITIKAN NG PILIPINAS PARA SA MGA DI-KATUTUBONG TAGAPAGSALITA NG FILIPINO (PANITIKAN NG PILIPINAS FOR NON-FILIPINO SPEAKERS),3,D 1100-1230,TBA,ABELEDA| ANNA TRISHA MONICA O.,26,ENG,U,26,-,N,N
FINN113,E,PRINCIPLES OF FINANCE,3,D 1830-2000,TBA,TONG| ALDO ZELIG U.,27,ENG,U,10,-,N,N
FINN113,D,PRINCIPLES OF FINANCE,3,D 1400-1530,TBA,WONG| MARVIC DALE A.,27,ENG,U,0,-,N,N
FINN113,C,PRINCIPLES OF FINANCE,3,M-W-F 1830-2100,TBA,WONG| MARVIC DALE A.,27,ENG,U,0,-,N,N
FINN113,B,PRINCIPLES OF FINANCE,3,D 1530-1700,TBA,TONG| ALDO ZELIG U.,27,ENG,U,0,-,N,N
FINN113,A,PRINCIPLES OF FINANCE,3,D 1400-1530,TBA,TONG| ALDO ZELIG U.,27,ENG,U,0,-,N,N
FINN117,A,ENTREPRENEURIAL FINANCE,3,T-TH 1700-2000; W 1700-1830,TBA; TBA,PARLAN| ALICE ANN M.,25,ENG,U,0,-,N,N
FINN180,H,SPECIAL TOPICS IN FINANCE,3,SAT 0800-1230; T 1700-2000,TBA; TBA,LIM| RICHE LEVIN T.,35,ENG,U,12,-,N,N
FLC2JSP,A,JAPANESE LANGUAGE AND CULTURE 2,3,D 1100-1230,TBA,TAN| JOY ANN FAITH F.,5,~,U,3,*PRE-REQUISITE: FLC 1 JSP OR ASSESSMENT AND APPROVAL OF THE JSP DIRECTOR; ALL SLOTS FOR STUDENTS UNDER THE (OLD) PRE-2018 CURRICULUM,N,N
FRE11,C,BASIC FRENCH 1 LANGUAGE AND CULTURE,3,D 1100-1230,TBA,VERA CRUZ| JOSE TEODORO C.,16,~,U,0,-,N,N
FRE11,D,BASIC FRENCH 1 LANGUAGE AND CULTURE,3,D 1230-1400,TBA,VERA CRUZ| JOSE TEODORO C.,16,~,U,0,-,N,N
FRE11,E,BASIC FRENCH 1 LANGUAGE AND CULTURE,3,D 1400-1530,TBA,BAUTISTA| CARMINA MA. VERONICA L.,16,~,U,0,-,N,N
FRE11,F,BASIC FRENCH 1 LANGUAGE AND CULTURE,3,D 1530-1700,TBA,BAUTISTA| CARMINA MA. VERONICA L.,16,~,U,0,-,N,N
FRE11,G,BASIC FRENCH 1 LANGUAGE AND CULTURE,3,D 0800-0930,TBA,FAYLONA| DORIS T.,16,~,U,1,-,N,N
FRE11,H,BASIC FRENCH 1 LANGUAGE AND CULTURE,3,D 0930-1100,TBA,FAYLONA| DORIS T.,16,~,U,0,-,N,N
FRE11,B,BASIC FRENCH 1 LANGUAGE AND CULTURE,3,D 0930-1100,TBA,YU| ROBERT JOHN C.,16,~,U,0,-,N,N
FRE11,A,BASIC FRENCH 1 LANGUAGE AND CULTURE,3,D 0800-0930,TBA,YU| ROBERT JOHN C.,16,~,U,0,-,N,N
GDEV20i,B,INTRODUCTION TO THE DESIGN AND DEVELOPMENT OF COMPUTER GAMES,3,D 0930-1100,TBA,TY| JAYZON F.,30,ENG,U,-2,*OPEN AS IE FOR ALL,N,N
GDEV20i,A,INTRODUCTION TO THE DESIGN AND DEVELOPMENT OF COMPUTER GAMES,3,D 1400-1530,TBA,DIY| WALFRIDO DAVID A.,41,ENG,U,-5,1 SLOTS FOR BS CS-DGDD MAJORS.,N,N
GER11,A,BASIC GERMAN 1 LANGUAGE AND CULTURE,3,D 0800-0930,TBA,COBARRUBIAS| PRINCESS MAE D.,16,~,U,1,-,N,N
GER11,C,BASIC GERMAN 1 LANGUAGE AND CULTURE,3,D 1100-1230,TBA,SORIANO| BAYANI M.,16,~,U,0,-,N,N
GER11,D,BASIC GERMAN 1 LANGUAGE AND CULTURE,3,D 1230-1400,TBA,SORIANO| BAYANI M.,16,~,U,0,-,N,N
GER11,E,BASIC GERMAN 1 LANGUAGE AND CULTURE,3,D 1400-1530,TBA,JOSE| JACKIE LOU L.,16,~,U,0,-,N,N
GER11,F,BASIC GERMAN 1 LANGUAGE AND CULTURE,3,D 1530-1700,TBA,JOSE| JACKIE LOU L.,16,~,U,4,-,N,N
GER11,B,BASIC GERMAN 1 LANGUAGE AND CULTURE,3,D 0930-1100,TBA,COBARRUBIAS| PRINCESS MAE D.,16,~,U,0,-,N,N
HISTO11,A,RIZAL AND THE EMERGENCE OF THE PHILIPPINE NATION,3,D 0800-0930,TBA,LOZADA| DAVID III O.,30,ENG,U,0,-,N,N
HISTO11,C,RIZAL AND THE EMERGENCE OF THE PHILIPPINE NATION,3,D 0800-0930,TBA,DIZON| MARK ALEXANDER C.,30,ENG,U,19,-,N,N
HISTO11,D,RIZAL AND THE EMERGENCE OF THE PHILIPPINE NATION,3,D 0930-1100,TBA,DIZON| MARK ALEXANDER C.,30,ENG,U,1,-,N,N
HISTO11,E,RIZAL AND THE EMERGENCE OF THE PHILIPPINE NATION,3,D 0800-0930,TBA,WONG| PATRICIA YSABEL E.,30,ENG,U,0,-,N,N
HISTO11,F,RIZAL AND THE EMERGENCE OF THE PHILIPPINE NATION,3,D 0930-1100,TBA,WONG| PATRICIA YSABEL E.,30,ENG,U,0,-,N,N
HISTO11,G,RIZAL AND THE EMERGENCE OF THE PHILIPPINE NATION,3,D 0800-0930,TBA,LISING| Maria Ana Gabriela,30,ENG,U,0,-,N,N
HISTO11,H,RIZAL AND THE EMERGENCE OF THE PHILIPPINE NATION,3,D 0930-1100,TBA,LISING| Maria Ana Gabriela,30,ENG,U,1,-,N,N
HISTO11,I,RIZAL AND THE EMERGENCE OF THE PHILIPPINE NATION,3,D 0800-0930,TBA,UBALDO| ABEL A.,30,ENG,U,5,-,N,N
HISTO11,J,RIZAL AND THE EMERGENCE OF THE PHILIPPINE NATION,3,D 0930-1100,TBA,UBALDO| ABEL A.,30,ENG,U,0,-,N,N
HISTO11,B,RIZAL AND THE EMERGENCE OF THE PHILIPPINE NATION,3,D 0930-1100,TBA,LOZADA| DAVID III O.,30,ENG,U,0,-,N,N
HISTO12,C,READINGS IN PHILIPPINE HISTORY,3,D 0800-0930,TBA,CHENG CHUA| KARL IAN U.,29,ENG,U,0,-,N,N
HISTO12,K,READINGS IN PHILIPPINE HISTORY,3,D 1100-1230,TBA,BANASIHAN| MA. ESTELA E.,29,ENG,U,0,-,N,N
HISTO12,I,READINGS IN PHILIPPINE HISTORY,3,D 0930-1100,TBA,CRUZ-CLAUDIO| Valerie May,29,ENG,U,0,-,N,N
HISTO12,H,READINGS IN PHILIPPINE HISTORY,3,D 0800-0930,TBA,CRUZ-CLAUDIO| Valerie May,29,ENG,U,0,-,N,N
HISTO12,G,READINGS IN PHILIPPINE HISTORY,3,D 0930-1100,TBA,GIRON| BRIAN PAUL A.,29,ENG,U,0,-,N,N
